id,class-0,class-1,class-2,class-3,class-4
6639,0.7633273601531982,0.06416945159435272,0.05408763512969017,0.11840638518333435,9.161006346403155e-06
9603,0.11863117665052414,0.8639500141143799,0.01741888001561165,5.5858193626079355e-09,3.285389753083521e-19
12234,0.5603799223899841,0.3479495346546173,0.02866632677614689,0.06262259930372238,0.00038158558891154826
16535,0.03265810385346413,0.03111681155860424,0.9361765384674072,4.8530320782447234e-05,1.987313783045723e-15
18157,0.9933136105537415,0.006669300142675638,1.1051866749767214e-05,6.089902854000684e-06,1.1917122020102533e-12
33302,7.95304977430078e-09,0.0013520296197384596,0.9986479878425598,3.2605503464691663e-18,0.0
37190,0.026012271642684937,0.5420451164245605,0.4319426119327545,3.623459932100559e-08,2.518362078182455e-22
43051,0.21286307275295258,0.22901807725429535,0.557346761226654,0.0007721093134023249,2.448901107940382e-12
43373,3.506543180264998e-07,0.0022663387935608625,0.9977332353591919,4.513015365772554e-16,0.0
51487,0.02604823373258114,0.3375999331474304,0.6363518834114075,2.410670330021958e-09,4.53549298925202e-27
54573,0.014676203951239586,0.2512231171131134,0.7340562343597412,4.4468270061770454e-05,4.881745218975704e-15
87367,0.2932252883911133,0.11784939467906952,0.5863814949989319,0.0025437832809984684,8.187343025767291e-10
134848,0.9714065194129944,2.710055559873581e-05,9.29980342334602e-06,0.028371253982186317,0.00018591042316984385
141876,0.7613661885261536,3.3209623779839603e-06,1.145068381447345e-05,0.23856209218502045,5.693592902389355e-05
145313,0.825482189655304,0.13326044380664825,0.003490774193778634,0.037762053310871124,4.562248250294942e-06
145540,0.6694119572639465,0.22481265664100647,0.01065671257674694,0.09478472918272018,0.00033390760654583573
153664,0.01599179394543171,0.9839704632759094,3.7816414987901226e-05,2.5200894235563344e-20,0.0
153669,0.004091354552656412,0.995198667049408,0.0007100405055098236,1.9259980324865784e-19,0.0
153696,0.28285330533981323,0.6201964616775513,0.09412245452404022,0.002827177057042718,5.291289539854915e-07
155030,0.6738706827163696,0.2541959583759308,0.01285366527736187,0.0588228665292263,0.00025677986559458077
157992,0.9692781567573547,0.0075196814723312855,0.012071739882230759,0.01113040279597044,3.048482299927713e-11
159271,0.6686086654663086,2.4325921913259663e-05,7.242217543534935e-05,0.3306656777858734,0.0006289582815952599
162411,0.6365429759025574,0.0650922954082489,0.2651894986629486,0.03317514434456825,8.268333573369091e-08
171275,0.3584249019622803,0.3380909264087677,0.2568719685077667,0.04659639298915863,1.5824713045731187e-05
171385,0.9759405255317688,4.3090927647426724e-05,0.0007663440774194896,0.023250099271535873,4.731127489776554e-09
171757,0.5209640264511108,0.00045396771747618914,0.0005633793771266937,0.4718440771102905,0.006174452602863312
172074,0.7889722585678101,1.1635752628080809e-07,1.8013608382716484e-07,0.21102377772331238,3.692972995850141e-06
184771,0.767928957939148,0.003049955703318119,0.0003478463040664792,0.2286723107099533,8.474578976347402e-07
187244,0.8656855225563049,0.12123976647853851,0.0016093810554593801,0.011453543789684772,1.1805706890299916e-05
194210,0.6420900821685791,0.15123870968818665,0.03483877331018448,0.17182962596416473,2.8398937956808368e-06
194662,0.6577513217926025,0.27157703042030334,0.014981157146394253,0.05556974560022354,0.00012066002818755805
194784,0.6330694556236267,2.22147300519282e-05,5.382036397350021e-05,0.3661610782146454,0.0006935347919352353
194787,0.8983291983604431,0.03641890361905098,0.017107032239437103,0.047580890357494354,0.0005638783914037049
197722,0.7640858292579651,5.9249373407510575e-06,1.2127421541663352e-05,0.23505419492721558,0.0008418705547228456
198688,0.998141884803772,0.0018575636204332113,5.270266001389246e-07,1.3042894408954453e-07,4.009897340388757e-14
200295,0.9947369694709778,0.0026550497859716415,0.0006507155485451221,0.0018480333965271711,0.00010938871855614707
205590,0.8213608860969543,0.005499548278748989,0.0015764458803460002,0.1715623438358307,7.807928454894864e-07
208910,0.4392186403274536,0.28019461035728455,0.27315211296081543,0.0074346065521240234,3.779714674578827e-08
215918,0.2655584514141083,0.5071669816970825,0.2262004315853119,0.0010740682482719421,7.432168075416357e-11
220232,0.6162697076797485,0.20449116826057434,0.1477309763431549,0.03150279074907303,5.275968305795686e-06
224225,0.14505285024642944,0.0027412590570747852,5.176856575417332e-06,0.8521990180015564,1.6894953205337515e-06
230891,0.9999997615814209,1.0664671812321558e-08,8.908470627844167e-10,2.85106978026306e-07,3.697291084403531e-10
240359,0.5743224024772644,4.740866643260233e-06,7.926633770694025e-06,0.42511436343193054,0.0005505009321495891
253700,0.8499324321746826,2.1747653590864502e-05,8.550492930226028e-05,0.14995597302913666,4.2207866499666125e-06
254124,0.009131191298365593,0.25034192204475403,0.7405102252960205,1.6563244571443647e-05,4.3997300030332114e-16
274160,0.09146677702665329,0.27136316895484924,0.6368827223777771,0.00028726679738610983,1.1395024463942138e-13
275880,0.8163637518882751,0.14177964627742767,0.004201700910925865,0.037652887403964996,1.96819178199803e-06
285261,0.8374574184417725,0.0034698056988418102,0.0003801782731898129,0.15819935500621796,0.0004932378069497645
285508,0.8627797961235046,0.0015480564907193184,0.004179154522716999,0.13148847222328186,4.490837909543188e-06
287190,0.7579763531684875,0.19627702236175537,0.007251868024468422,0.03847287967801094,2.173863867938053e-05
293498,0.7198413014411926,0.22639428079128265,0.009886892512440681,0.04384208098053932,3.546402513165958e-05
303851,0.5517516732215881,0.3594423234462738,0.08790328353643417,0.0009027603664435446,7.067720974446301e-12
306113,0.851219892501831,0.018512625247240067,0.01565493270754814,0.11460895091295242,3.633223514043493e-06
312522,0.8989006280899048,0.0931212529540062,0.000990020576864481,0.006986255291849375,1.974393398995744e-06
313437,0.6537542939186096,9.269018619306735e-07,1.6499374169143266e-06,0.3461453318595886,9.782765118870884e-05
315861,0.23537029325962067,0.7117324471473694,0.0528707392513752,2.6579064069665037e-05,5.13654986600276e-11
317071,0.941818118095398,0.0008039905223995447,0.00014547596219927073,0.055923670530319214,0.001308795646764338
318091,0.7480478882789612,2.1788100923458842e-07,5.026376470596006e-07,0.25192874670028687,2.2712896679877304e-05
320329,0.8950392007827759,0.0020441014785319567,0.0025325713213533163,0.10038384795188904,2.74170332659196e-07
323682,0.39427274465560913,2.70347336481791e-05,1.3017071978538297e-05,0.6053417921066284,0.00034546092501841486
339682,0.9528671503067017,0.0005998300039209425,8.78571008797735e-05,0.04569121077656746,0.0007539372891187668
340367,0.7022103071212769,0.00015084320330061018,0.0003454422694630921,0.2969679832458496,0.00032538408413529396
342063,1.0,4.946453877464722e-15,2.354384273476193e-19,3.371218658642901e-16,1.2152349243337617e-25
348229,0.31587663292884827,0.5977084636688232,0.0857219323515892,0.0006930157542228699,1.3715096613964306e-08
