id,class-0,class-1,class-2,class-3,class-4
6639,0.7344788312911987,0.047511596232652664,0.0050091976299881935,0.20993509888648987,0.0030652396380901337
9603,0.013177058659493923,1.907335574202751e-11,0.9868229627609253,4.60397541006113e-21,2.4413452823221266e-25
12234,0.6756371259689331,0.13950732350349426,0.021785229444503784,0.15710382163524628,0.005966526456177235
16535,0.017738252878189087,2.0846011583586233e-09,0.9822617769241333,5.568311898191148e-22,1.4254938424473277e-26
18157,0.9719257950782776,0.027407431975007057,0.0001538319484097883,0.0005128548364154994,1.2542537319859548e-07
33302,0.00027596025029197335,0.13586154580116272,0.8638624548912048,0.0,0.0
37190,0.14500536024570465,0.6778467893600464,0.17714785039424896,1.0281436813031064e-09,4.048449943339083e-12
43051,0.2543695271015167,0.6262343525886536,0.10545936971902847,0.012297817505896091,0.0016390400705859065
43373,0.07988262176513672,0.6631947755813599,0.2569226324558258,4.2847831322282706e-16,7.196288444747784e-20
51487,0.1386624574661255,0.6784163117408752,0.18292127549648285,3.2135702432434243e-10,9.852029131743323e-13
54573,0.18498317897319794,0.6685463190078735,0.14646978676319122,7.245424171742343e-07,1.1723999548962638e-08
87367,0.2594527304172516,8.20053571715107e-07,0.7405198216438293,2.5108252884820104e-05,1.5284963410522323e-06
134848,0.495982825756073,1.3187744116294198e-05,0.00025081491912715137,0.5021169185638428,0.0016362809110432863
141876,0.9986886382102966,2.2867052393849008e-06,5.529701070372539e-07,0.0013084941310808063,9.04048569339011e-09
145313,0.9922063946723938,0.006137234158813953,0.0006976334843784571,0.000958052056375891,6.814028097323899e-07
145540,0.9560012817382812,0.013062103651463985,0.015209317207336426,0.015554123558104038,0.00017305926303379238
153664,3.1408111681230366e-05,0.05906173586845398,0.9409068822860718,0.0,0.0
153669,0.03493085876107216,0.5915396809577942,0.3735293745994568,4.737495488834829e-24,1.5860835061294792e-29
153696,0.4457600712776184,0.5061652660369873,0.046990130096673965,0.00105853914283216,2.5935831217793748e-05
155030,0.6169195771217346,0.20447081327438354,0.026018662378191948,0.14591562747955322,0.006675326731055975
157992,0.11172214150428772,0.6769424676895142,0.21133540570735931,1.361602345630042e-12,1.2896536137320608e-15
159271,0.9961953163146973,2.119311466231011e-05,5.765346031694207e-06,0.0037775642704218626,1.6183579987227859e-07
162411,0.6872187256813049,0.19366665184497833,0.027656782418489456,0.0881490558385849,0.0033088468480855227
171275,0.33765241503715515,0.5492079854011536,0.10618502646684647,0.006402907893061638,0.0005517220124602318
171385,0.9949113726615906,0.003377382643520832,0.0017113735666498542,3.1168739811349155e-10,6.986100744123605e-15
171757,0.9647782444953918,0.032056890428066254,0.0031483659986406565,1.639956099097617e-05,1.086269474370738e-08
172074,0.9994651675224304,4.509000817165543e-08,9.734431927199694e-09,0.0005349013954401016,2.0477024242904207e-10
184771,0.996720016002655,2.953934199467767e-05,4.405837898957543e-07,0.003249935107305646,2.650098451795202e-08
187244,0.997307300567627,0.0024906776379793882,6.592300633201376e-05,0.00013615695934277028,1.2558949435970135e-08
194210,0.8768028020858765,0.0035251022782176733,8.457223884761333e-05,0.11949724704027176,9.032448724610731e-05
194662,0.56648850440979,0.3285621106624603,0.05012102797627449,0.05184962972998619,0.00297880289144814
194784,0.9970827698707581,2.514589505153708e-05,4.797690507984953e-06,0.002887178910896182,1.028110077072597e-07
194787,0.980791449546814,0.01772286742925644,0.00035656552063301206,0.0011284780921414495,5.692696731784963e-07
197722,0.9986357092857361,0.00011806392285507172,1.2319343113631476e-05,0.0012337638763710856,6.588908263438498e-08
198688,0.9999462366104126,5.358750786399469e-05,2.5380384460760297e-09,9.896096031525303e-08,1.9229744309217072e-15
200295,0.9999905824661255,4.202066065772669e-06,1.2201002164147212e-07,5.09679284732556e-06,3.0994636111142393e-12
205590,0.8988565802574158,8.546520803065505e-06,5.5385680752806365e-06,0.10111834853887558,1.0969701179419644e-05
208910,0.4487464129924774,0.3400011360645294,0.2108471691608429,0.00038687768392264843,1.8401555280433968e-05
215918,0.2859007716178894,0.6151909828186035,0.09327560663223267,0.005178374703973532,0.00045425596181303263
220232,0.5748918056488037,0.16078035533428192,0.04669869691133499,0.20212727785110474,0.015501914545893669
224225,1.0,2.0854021206821895e-24,5.274799853205714e-23,3.028837269880569e-08,3.1377193954579284e-25
230891,0.9997394680976868,0.0002605376939754933,3.923087632529132e-08,6.223154451609134e-14,1.541908030215969e-22
240359,0.9996610879898071,0.00019903205975424498,3.4807608244591393e-06,0.00013648247113451362,1.8374332055870468e-09
253700,0.9991924166679382,1.2926439012517221e-06,1.7262442497667507e-07,0.000806146243121475,2.308252256000287e-09
254124,0.10921429842710495,0.44706472754478455,0.44372105598449707,6.861375830854679e-17,7.384116120258001e-21
274160,0.10669564455747604,0.6758095622062683,0.21749474108219147,4.3781834711473233e-13,3.2501487984204957e-16
275880,0.9354274272918701,0.0579620860517025,0.002785259857773781,0.0038148183375597,1.053469350154046e-05
285261,0.7860620617866516,0.00030829638126306236,0.00046135298907756805,0.21259717643260956,0.0005711609846912324
285508,0.8581730127334595,0.08685841411352158,0.0013026648666709661,0.053463149815797806,0.0002028032613452524
287190,0.8699407577514648,0.09948664158582687,0.013105656951665878,0.01726076938211918,0.00020628121274057776
293498,0.7481129765510559,0.1740444153547287,0.040522411465644836,0.03606953099370003,0.0012506359489634633
303851,0.2539614140987396,0.627373993396759,0.10589947551488876,0.011288639158010483,0.001476509845815599
306113,0.6637287139892578,0.04710320010781288,0.000905840948689729,0.28656888008117676,0.001693379832431674
312522,0.9580050110816956,0.011662795208394527,0.0012158139143139124,0.029039472341537476,7.692457438679412e-05
313437,0.992265522480011,2.653013689268846e-05,6.267202934395755e-06,0.007701156660914421,4.2495423713262426e-07
315861,0.22776499390602112,0.6506142020225525,0.12131712585687637,0.0002867152797989547,1.6888452591956593e-05
317071,0.9800539612770081,0.0005755834863521159,0.0005682910559698939,0.018777282908558846,2.4855877200025134e-05
318091,0.9874956607818604,3.794930762524018e-06,2.656028073033667e-06,0.01249738410115242,4.3669700744430884e-07
320329,0.9154978394508362,0.012121534906327724,0.0005103816511109471,0.07172424346208572,0.00014599213318433613
323682,0.9998699426651001,3.732529512490146e-05,2.486922312527895e-07,9.248457354260609e-05,2.0274054657321017e-10
339682,0.9902323484420776,0.0009728160221129656,0.0004586544819176197,0.00832841545343399,7.76737851992948e-06
340367,0.9921954870223999,0.00012472413072828203,1.9916653400287032e-05,0.007659089285880327,9.112149541579129e-07
342063,1.0,3.5893784472440515e-11,3.013186326983399e-20,8.205431933676229e-32,0.0
348229,0.25316429138183594,0.6292692422866821,0.10666879266500473,0.009674432687461376,0.001223280094563961
350376,0.4440838694572449,0.5121122598648071,0.04380384460091591,1.9701394091816438e-17,9.608519569830246e-23
350934,0.7245964407920837,0.15933595597743988,0.016515344381332397,0.0969974622130394,0.0025548043195158243
352565,0.9992971420288086,0.0005255527212284505,2.0859428332187235e-05,0.00015641529171261936,6.9457857243548915e-09
352578,0.9997319579124451,0.00019060001068282872,1.81450639047398e-06,7.562220707768574e-05,5.748675979688755e-10
352642,0.9497759342193604,0.048908669501543045,0.0010392783442512155,0.0002758892369456589,1.982144510748185e-07
354156,0.9957156777381897,0.0017501921392977238,0.0002853851765394211,0.0022476951126009226,1.1031777376047103e-06
354992,0.9962092638015747,0.003462868742644787,0.00011037098011001945,0.00021753729379270226,3.181175145527959e-08
356157,0.9998664855957031,3.2490606827195734e-05,0.00010017953172791749,8.754262239563104e-07,2.4336659423807028e-11
356192,0.9912279844284058,0.0018018174450844526,0.0005372747546061873,0.006426735315471888,6.269037839956582e-06
356352,0.6343379616737366,0.26790159940719604,0.04605754837393761,0.04932788014411926,0.002375114243477583
361019,0.8543232679367065,0.0002046610024990514,0.00012056151899741963,0.1452133059501648,0.00013813340046908706
365304,1.0,3.576931817406148e-08,5.939742733172002e-15,6.102298218931365e-24,0.0
366472,0.4288385212421417,0.44132938981056213,0.12969787418842316,0.00013072116416878998,3.587521632653079e-06
380128,0.7360532283782959,0.019763916730880737,0.22529777884483337,0.017466172575950623,0.0014190197689458728
381123,0.9994901418685913,7.333568191825179e-06,3.1195870064948394e-07,0.0005020807730033994,1.9213479696134073e-09
385964,0.9903373718261719,3.6040622944710776e-05,8.496389455103781e-06,0.00961739756166935,6.892904025335156e-07
387272,0.26802557706832886,4.692907623393694e-06,0.32174915075302124,0.28384217619895935,0.12637832760810852
388188,0.9989251494407654,0.001062203897163272,9.250800303561846e-07,1.1679635463224258e-05,3.668826700775618e-11
415452,0.9906202554702759,6.692494480375899e-06,6.777223916287767e-06,0.009365658275783062,5.538975642593869e-07
417559,0.350851446390152,0.5758405327796936,0.07089230418205261,0.0023028028663247824,0.00011287059896858409
424768,0.9921776652336121,0.0037958230823278427,0.002606811234727502,0.0014171331422403455,2.546445102780126e-06
424893,0.6245546340942383,0.3487413227558136,0.018995340913534164,0.007579970173537731,0.00012878343113698065
433214,0.22579768300056458,0.6516124606132507,0.12235626578330994,0.00022125555551610887,1.232207978318911e-05
438589,0.6785113215446472,0.09428061544895172,0.005381220020353794,0.21814122796058655,0.003685611765831709
441872,0.26806220412254333,1.6636957980153966e-06,0.7319177389144897,1.7438102076994255e-05,9.435654533263005e-07
443817,0.99977046251297,4.329268111477984e-18,7.452331217371063e-19,0.00022954653832130134,1.5798755961791253e-17
445289,0.6000250577926636,0.0008731157286092639,0.0019437704468145967,0.39308324456214905,0.004074803553521633
452779,0.15732043981552124,2.800471463615395e-07,0.8426793217658997,6.513147354780813e-09,7.264853302269003e-11
453578,0.009980582632124424,3.0557846478765837e-16,0.9900194406509399,6.681044369268811e-16,8.464196962276688e-19
456742,0.9156051874160767,0.056648317724466324,0.013481363654136658,0.014112080447375774,0.0001529863366158679
461600,0.8243703246116638,0.11858036369085312,0.009585561230778694,0.046830154955387115,0.0006336052319966257
465081,0.9137595891952515,0.05229043588042259,0.0005081985727883875,0.03338455781340599,5.7340188504895195e-05
465865,0.559127926826477,0.38569217920303345,0.024766091257333755,0.029467299580574036,0.0009465754847042263
469329,0.9990161657333374,0.0006147432723082602,4.0855080442270264e-05,0.0003282157704234123,2.731450621240583e-08
469860,0.9972214698791504,0.001389136421494186,0.00017668341752141714,0.0012124371714890003,3.6970314454265463e-07
474769,0.9090712666511536,0.05372114107012749,0.004387048073112965,0.03260187432169914,0.00021868044859729707
484730,0.2512587010860443,0.6327301859855652,0.10821834951639175,0.006972136441618204,0.0008206542697735131
490329,0.9995310306549072,1.1214415280846879e-05,6.950467081878742e-07,0.0004570527235046029,2.86058088327934e-09
494200,0.7111892700195312,0.1301240622997284,0.0030682922806590796,0.15401503443717957,0.001603390439413488
496975,1.0,3.2553520989964113e-10,1.499361226793725e-18,2.8166247806037116e-27,0.0
506879,0.879940927028656,1.5552110198768787e-05,6.346359441522509e-05,0.1199142336845398,6.59089200780727e-05
506973,0.9979269504547119,0.000619146041572094,2.9151415219530463e-06,0.0014508295571431518,3.391295777532832e-08
509493,0.9990758895874023,0.0002823754330165684,0.00040720810648053885,0.00023435254115611315,7.481536101749953e-08
515129,0.9965284466743469,8.222628821386024e-06,2.0490240331128007e-06,0.003461248939856887,7.352245035008309e-08
515282,0.9997944235801697,0.00012043317110510543,9.215798968398303e-07,8.426815475104377e-05,4.247530382972542e-10
516645,0.303324431180954,0.6095470786094666,0.08690965175628662,0.00021162102348171175,7.125949196051806e-06
516957,0.37356269359588623,0.2522653639316559,0.016073858365416527,0.33547043800354004,0.022627711296081543
518883,0.683003842830658,5.964404408587143e-05,0.00024226239474955946,0.3160073459148407,0.0006869581993669271
521260,0.8220410943031311,0.0007094016764312983,0.0018174066208302975,0.1743963360786438,0.0010356875136494637
523281,0.9925368428230286,0.0003239387588109821,6.238267502567396e-08,0.00713910860940814,2.2248615394460103e-08
523629,0.9614473581314087,0.0006053195684216917,0.034874171018600464,0.0030392117332667112,3.399489287403412e-05
524691,0.7239269018173218,0.05284732207655907,0.0006216143374331295,0.22171220183372498,0.0008919453248381615
529038,0.9995403289794922,0.00044869331759400666,3.531718846261356e-07,1.0570198355708271e-05,1.7199996635297587e-11
530534,0.999810516834259,0.00010930545249721035,7.37875780032482e-07,7.950775761855766e-05,3.419740324250853e-10
541143,4.416993306222139e-06,5.575680195289984e-19,1.967485513887368e-05,0.09769278019666672,0.9022830724716187
545250,0.8035008907318115,0.01187578309327364,0.003935887478291988,0.17877893149852753,0.0019085090607404709
547863,0.9981922507286072,0.00013946561375632882,0.0015316505450755358,0.00013643407146446407,8.563255704530093e-08
564378,0.006924969144165516,7.617393764437525e-16,1.0951943352210947e-08,0.9928779006004333,0.00019712578796315938
568493,0.4858933687210083,0.44337764382362366,0.035225216299295425,0.033889830112457275,0.0016138816718012094
572854,0.7327449917793274,0.07339975982904434,0.0033914705272763968,0.18834920227527618,0.0021145478822290897
573795,0.8141404986381531,6.01314741288661e-06,1.3781477719021495e-05,0.18579381704330444,4.588357114698738e-05
590836,0.913528323173523,5.1137686085667156e-08,1.4895306321704993e-06,0.08646681159734726,3.4006586702162167e-06
597739,0.9990921020507812,7.511975127272308e-05,0.0007831458933651447,4.967466520611197e-05,1.5306008904758528e-08
606673,0.9033005237579346,0.043979205191135406,0.0003786649904213846,0.05225706472992897,8.456904470222071e-05
608726,0.9952536821365356,0.00011845728295156732,4.4960412196815014e-05,0.004582106601446867,7.915979836070619e-07
609364,0.8781536817550659,0.0982413962483406,0.005211484152823687,0.018270868808031082,0.0001226247986778617
611335,0.9776711463928223,4.2853756895055994e-05,5.364718163036741e-06,0.022279109805822372,1.5200787402136484e-06
